candidate_id,review_text,source_tier,label,annotation_number
REV-0180022,Grabe ka lata sa rice murag lugaw mura namag pan os sa ka dugmok naa pay spam nga lahe manig lasa. dimani spam nga brand,TIER_A_CONFIDENT,complaint,2932
REV-0180087,lami as usual pero perting ka parat kaayu ron instant magka kidney ka huhu,TIER_A_CONFIDENT,complaint,2933
REV-0180250,"Gagmay ra ang serving. Esp ang pork sisig, pang teaspoon. Abi nako sisig lang but naa diay rice. Update pls your pic and description. Mas daghan pa ang sisig sa pic kaysa naabot, wa pa juy lemon.",TIER_A_CONFIDENT,complaint,2934
REV-0180270,"the soup for me is not enough jd, i suggest ibutang sa plastic uban sabaw. thanks!",TIER_A_CONFIDENT,complaint,2935
REV-0180359,Thank you for providing home cooked food even on a Sunday. I have ordered a couple of x na and I always appreciate healthy food options and lami pa jud.,TIER_A_CONFIDENT,not_complaint,2936
REV-0180371,lami tanan. legit. init pjud ang sud an ug kan on,TIER_A_CONFIDENT,not_complaint,2937
REV-0180427,Nagbutang ko with cuttery pero niabot way spoon. Unsaon man ni nako pagkaon unya sabaw pa jud 😭,TIER_A_CONFIDENT,complaint,2938
REV-0180444,wala naluto maayo ang hito kay naa pay dugo,TIER_A_CONFIDENT,complaint,2939
REV-0180451,gahi kaau ang chicken halang-halang murag bihag,TIER_A_CONFIDENT,complaint,2940
REV-0180475,"THE BEST GYUD. ALWAYS BEEN MY FAVORITE. SULIT KAAYO ANG ORDER. INIT PA, DAGHAN SERVING. TRIED THEIR POCHERO FOR THE 3RD TIME. 😋💯",TIER_A_CONFIDENT,not_complaint,2941
REV-0180559,hinay kaayu mulihuk dugay ang order. .,TIER_A_CONFIDENT,complaint,2942
REV-0180676,bahaw ilang gihatag nako ron dugay pagud kaayo ka deliver abikog ga golgol pas manok,TIER_A_CONFIDENT,complaint,2943
REV-0180692,Lami ilahang mga food but ang pork sinigang kay dili malasahan ang sinigang mix nga para aslom hehe.,TIER_A_CONFIDENT,complaint,2944
REV-0180768,"dele maong order ang gihatag, I ordered crispy chicken patty and 2 extra rice but ang niabot is corned beef and walay extra rice 😢",TIER_A_CONFIDENT,complaint,2945
REV-0180775,Nganong tab ang sya this time😭 lami kayto last time pero karun wajudmi kahurot kay tab ang jud syaa,TIER_A_CONFIDENT,complaint,2946
REV-0180872,Your service is not satisfying. I ordered fried rice but theres no fried rice. I ordered Sinigang na Baboy but walay unod!!!! WTF! Unsa ni??? Gutom na kayme dri pero kulang gipadala.😤😤😤😤,TIER_A_CONFIDENT,complaint,2947
REV-0180959,"poor kaayo customer service wala unod ang gedeliver puro sabaw kabati ba ani, 750 paman niya puro sabaw ka walay konsensya ninyo. ayaw mo palit deri",TIER_A_CONFIDENT,complaint,2948
REV-0180966,Daan na ang noodles ay. Klaro kaau. nasayang jud ang pagkaon kay wlay lami. Sayang kwarta.,TIER_A_CONFIDENT,complaint,2949
REV-0181204,Lami sya pero tam is ra kaayo jud,TIER_A_CONFIDENT,complaint,2950
REV-0181320,Not freshly made! No chopsticks. Magkinamot kog kaon ani?,TIER_A_CONFIDENT,complaint,2951
REV-0181419,lami kaayo ang chicken quesadilla jusko.,TIER_A_CONFIDENT,not_complaint,2952
REV-0181488,Packaging: 100/10 Taste: 100/10 .. my always go to resto. Paspas ang serving plus worth kaayo ang money.,TIER_A_CONFIDENT,not_complaint,2953
REV-0181585,"1 hour ko ga wait sa order ma deliver, gutom na kaayo kay lage buntis ta then gipahulat pa jud ug dugay 🙄 Oily and gamay ang chicken. Korean buffalo sauce kay watery nga luod, wala ko kasabot sa lasa",TIER_A_CONFIDENT,complaint,2954
REV-0181621,kalami ug kadghan sa ilang serving. I appreciate nga init pa nga n abot. salamat kaayo!,TIER_A_CONFIDENT,not_complaint,2955
REV-0181622,"medyo ugahan rakos bihon and tab'angon. skinless is good, ang corned beef lami but medyo mantikaan ra kaayo.",TIER_A_CONFIDENT,complaint,2956
REV-0181742,ayaw namo palit dri nga tindahan sauna maau pa ni karon purya gaba ang rice pirti gamaya murag usa ra kabaang unya nipalit kog atay sa manok abi ko duha kabuok usa kabuok 60pesos wa gabai ni tindahana,TIER_A_CONFIDENT,complaint,2957
REV-0181952,"bahaw ang pancit canton. murag nag luto sila ug daghan daan then, bahin bahinon dayon if naay mo palit.. gahi kaau",TIER_A_CONFIDENT,complaint,2958
REV-0182004,"dili mao akong orderr 😭 1pc chicken solo ako Order, chicken fillet ang niabot🥲 cge nalang",TIER_A_CONFIDENT,complaint,2959
REV-0182005,MAHAL ra. Overpriced. Gamay kaayo ang serving for the price. Dili pud ma-justify sa lasa ang presyo.,TIER_A_CONFIDENT,complaint,2960
REV-0182030,"lami ,dili kaayo tam is. sakto ra.",TIER_A_CONFIDENT,not_complaint,2961
REV-0182063,Lami jud. Humot pud ang garlic rice,TIER_A_CONFIDENT,not_complaint,2962
REV-0182361,I ordered 4 sticks of chicken liver but they give me chicken heart. Ang chicken Isaw ug liog lain na ug lami. Mga wa mahalin cguro ni niadtong mga niaging adlaw.I am so disappointed.,TIER_A_CONFIDENT,complaint,2963
REV-0182385,grabe suki na kaayo ko ani nga store super fast delivery and thankyou sa pa hot sabaw na free,TIER_A_CONFIDENT,not_complaint,2964
REV-0182429,"Grabe ka lami, very satisfied since nangita kog init karun kay gikan tawn ko nasakit hehe",TIER_A_CONFIDENT,not_complaint,2965
REV-0182433,Bugnaw kaayo inyong kan on wala pa jud ninyo butangi og spoon and fork,TIER_A_CONFIDENT,complaint,2966
REV-0182529,"permi nko ga order diri, lami jud bsag unsa nga sud-an nla makaingon jud kag GOOD FOOD and reasonable ra ang portion na mkabusog gyud",TIER_A_CONFIDENT,not_complaint,2967
REV-0182699,"Bisag unsaon ug note nga magpadala mi ug chicken oil. Gi bold letters na gani. Di jud kasabot. Kapila nami mo order dre, with note na. Wa jud japuy chicken oil. Mga pra pra!",TIER_A_CONFIDENT,complaint,2968
REV-0182762,"i love this place so much, just kagumkom lng ilang rice and first time naq nga kagumkom ilang kanon and kanang murag gahi2 pa ang chickpeas pero lami jd ghapon siya",TIER_A_CONFIDENT,complaint,2969
REV-0182798,"Java rice and chicken - tab-ang, gi cellophane ra, avocado shake tab ang mrag walay sugar and milk, pork pares okay man ang lasa pero layo ra sa picture pag abot, halusa tambok. Na disappoint mi karon",TIER_A_CONFIDENT,complaint,2970
REV-0182831,I ordered 22oz of Strawberry Chocolate Milk Tea Pero 16oz lang ang gi deliver same sakong sister. Lami unta pero wala lang nag pay attention sa order details. 😒,TIER_A_CONFIDENT,complaint,2971
REV-0182898,LAMI WORTH IT ANG PRICE KY DAGHAN UG SUBAK ANG BATCHOY AND ALSO SA SISIG UG LAMAW,TIER_A_CONFIDENT,not_complaint,2972
REV-0182930,Dugay kaayo ang delivery. Grabee!!!!,TIER_A_CONFIDENT,complaint,2973
REV-0182963,"if naa gani gi request ang customer, pls try and follow kay mao ang preference nila. akong gi request na mag scrambled egg, di jud matuman.",TIER_A_CONFIDENT,complaint,2974
REV-0183034,Lami jud gihapon inyong porkchop ug porkbelly. ang spam lang kay grabe ka mantikaon ug nipis napud kaayo inyong hiwa unlike before. pero overall satisfied ghapon sa inyong food. mantika e lessen 💪,TIER_A_CONFIDENT,complaint,2975
REV-0183055,"Lami ilang food, labaw na ang sisig, bangus, beef tapa og liempo. Daghan og servings, nya barato pa kaayo.",TIER_A_CONFIDENT,not_complaint,2976
REV-0183063,Thank you as Always lami an jud ko sa tanan Product offer sa inyu store,TIER_A_CONFIDENT,not_complaint,2977
REV-0183097,"lami tanan, wala lng potato nga sides ang corned beef unlike sa pic, arrived complete, thank you",TIER_A_CONFIDENT,complaint,2978
REV-0183176,Just recently discover this store and lami gyud ilang food maong ga balik2 qg order. 💯,TIER_A_CONFIDENT,not_complaint,2979
REV-0183276,mas lami Ang dati nako na order na sotanghon,TIER_A_CONFIDENT,complaint,2980
REV-0183377,lami sya. Pero mas daghan gulay ang first order nako hehe,TIER_A_CONFIDENT,complaint,2981
REV-0183394,As always lami but dili same before kadaghan ug rice. But still 5 star gihapon. Kay ako past orders kay puro puno ang rice sa container hehe,TIER_A_CONFIDENT,complaint,2982
REV-0183395,Better than JB hehe lamian kaayo ko. My favorite bfast meal :),TIER_A_CONFIDENT,not_complaint,2983
REV-0183485,Dli mn mao ako g order na food na mali og delivered,TIER_A_CONFIDENT,complaint,2984
REV-0183596,Grabiha sa inyoha gi deliver ui halos man tanan na wrap pagod man gahi pa jud,TIER_A_CONFIDENT,complaint,2985
REV-0183613,damaya ug gravy oy walay tomato pa ang burger😔😔😔,TIER_A_CONFIDENT,complaint,2986
REV-0183624,Tama lang Ang spicy and saltines Niya. Although Dili na soft and warm jud iyang bread but it's fine Kay diman tanto gahi. Unya init2 a Gamay pag abot. Overall I'd say worth it pod sya as b1t1,TIER_A_CONFIDENT,complaint,2987
REV-0183633,"old ang chicken ge gamit, daghan ilang rice, wala namo ge kaon, kay lain jud sya kaonon, unlike sa uban restau, sorry, honest lang, maka balo man tag fresh ang manok ge gamit, owner should know!sayang",TIER_A_CONFIDENT,complaint,2988
REV-0183659,"mao na ni akong new favorite lechon manok place. malinamnam, juicy, dli taba ang manok so dli luod kadugayan",TIER_A_CONFIDENT,not_complaint,2989
REV-0183672,"ang fries intawon murag salin salin nalang ang gihatag sa ako,putol2 tanan wala jud maski usa nalang ka buo na fries",TIER_A_CONFIDENT,complaint,2990
REV-0183683,ngano wlay egg?,TIER_A_CONFIDENT,complaint,2991
REV-0183869,Lami tanan and generous ang portions. Thanks!,TIER_A_CONFIDENT,not_complaint,2992
REV-0184075,"jusko gamay ra kaayu ilang sinuglaw di makaya sa good for 1, naa pay karne rag ge kumot2 ambot nalang",TIER_A_CONFIDENT,complaint,2993
REV-0184141,SOBRA KAGAMAY SA PORTION sa sud an ang beef sa beef tapa giukay pa nko pra makita pila ka pcs. Lol. Gitabunan lng sa egg. Ka sad sa portion. Tnan portions sa food gamay kaau. Yabo tnan juice! Hay!,TIER_A_CONFIDENT,complaint,2994
REV-0184218,Grabi ka gahi sa soy boneless chicken murag daan na nga luto ilahang gamit sayang ramus kwarta di mo mag tinarung ug serve sa inyuha pagkaon,TIER_A_CONFIDENT,complaint,2995
REV-0184224,love their packaging and very nice ang rice dili ngilngig ang oil gi-use sa egg and lami hotdog pagkaluto,TIER_A_CONFIDENT,not_complaint,2996
REV-0184254,lami ang dimsum og isda pero gamay rag sabaw og subak ilang steamed rice. puro ra jud siya rice.,TIER_A_CONFIDENT,complaint,2997
REV-0184257,"WRONG ITEM DELIVERED! Kana bang gutom na kayka unya ig open nimo, wrong served. Aroooo juskooooo!!",TIER_A_CONFIDENT,complaint,2998
REV-0184273,goodthing dili oily ilaha pagka prepare compare sa uban.,TIER_A_CONFIDENT,not_complaint,2999
REV-0184286,lami ang food gamay lang rice but overall I like it,TIER_A_CONFIDENT,complaint,3000
REV-0184302,Naay sour aftertaste ilang chicken. DILI FRESH,TIER_A_CONFIDENT,complaint,3001
REV-0184405,Wala giapilan ug drinks. Very gamay ang chicken.,TIER_A_CONFIDENT,complaint,3002
REV-0184457,Gamay ra kayo ang family size. Maypa nag bundle nalang me . Dili worth it ang price nga 923 sa size..,TIER_A_CONFIDENT,complaint,3003
REV-0184681,It supposed to be zero star. 5 star para mabasa ninyu. Everytime mag order ko wala joi sili ug calamansi. Ay ko ingna taga order jd naku dili available?,TIER_A_CONFIDENT,complaint,3004
REV-0184726,Gamay kaayu ang serving,TIER_A_CONFIDENT,complaint,3005
REV-0184766,Kulang ang NGOHIONG 10 akng gi order but 4 ray ni abot nya na bayaran na. not knowing na if mulapas na 24 hrs vye na. please COD namo para inig naa kulang dili mo ma charge kay wise sad ni sila.,TIER_A_CONFIDENT,complaint,3006
REV-0184770,First time ordering and lami ang pansit canton na among na order now but unfortunately medyo ranso ang meatballs 😔 bit dissapointed but still lami mn japon excluded lang ang meatballs,TIER_A_CONFIDENT,complaint,3007
REV-0184778,"Fave salad talong, lami pud ilang pork bbq, please improve isaw kanang dili kaayo uga unta, the rest kay usual na lasa na. Keep it up",TIER_A_CONFIDENT,complaint,3008
REV-0184846,dli maau bahaw ang gihatod hasta ka pila nako naka order pero ang karon dli maau  .,TIER_A_CONFIDENT,complaint,3009
REV-0184859,gamay ra man unta akuang order mali pa gyud tanan! nindot kaayo kog rating sa inyuha giguba ra ninyo!,TIER_A_CONFIDENT,complaint,3010
REV-0184893,As always lami kaayo! Ganahan sad akong mama! The best! <3 <3,TIER_A_CONFIDENT,not_complaint,3011
REV-0184936,"Ordered Green Apple Yakult, duol ra kaayo amo sa store so dili siya nalasaw sa lanay na ice. Way ayo ang timpla, wa koy nalasahan green apple or yakult. ambot gi unsa na paghimo diha mura rag tubig",TIER_A_CONFIDENT,complaint,3012
REV-0184984,"Ngano wala man tawon Tofu ang order oi, sunod palihog ug tuman if unsa order sa customer, gabayad man unta ko ug tarong tarunga pod inyu service,",TIER_A_CONFIDENT,complaint,3013
REV-0185035,lami jud pramis fave pizza if medyo gipit ko kay affordable maka busog <3 cheesy kaayo.,TIER_A_CONFIDENT,not_complaint,3014
REV-0185036,gnhan ko ani na store ay kay favorite sakong partner ang sa-ang dli mi makapalit sa banke kayo sayo mahurot then naa jd silay sa-ang <3 new fave ihawihaw resto. dako sad serving <3,TIER_A_CONFIDENT,not_complaint,3015
REV-0185204,lahi siya nga klase sa champorado.not the typical champorado.wala jud siyay lami.pilit kaayo.,TIER_A_CONFIDENT,complaint,3016
REV-0185302,Nagrequest kog atsara then gituman jud nila. Hihi thank youu suki here sa lechon rice,TIER_A_CONFIDENT,not_complaint,3017
REV-0185320,ordering here was my first time and through blind faith jud kay nangita kog lami na pasta. surprisingly lami jud kaayo walay char! wala ko nagmahay na ka daghan2 og options diri ko na padung na resto,TIER_A_CONFIDENT,not_complaint,3018
REV-0185371,Daghan kaayo ang kan on 😭😂 pero lami man,TIER_A_CONFIDENT,not_complaint,3019
REV-0185382,No coleslaw as stated in the description. pag deliver pajud kay ang rice bahong sunog. Plus wagitarong packaging. maka disappoint jud.,TIER_A_CONFIDENT,complaint,3020
REV-0185440,"Ma’am sir ang inyuhang mamibones naay Ok Ok, gi luod nami sah akoang partner so tanan order namu wah nah namu gipangaon Puryah gabah kahugawan bah 🥵😡",TIER_A_CONFIDENT,complaint,3021
REV-0185664,the meat's serving now has noticably lessen compared to their serving last year. gamay na kaayo ang meat. why?,TIER_A_CONFIDENT,complaint,3022
REV-0185676,"lami kaayo ang chicken,big size 🥰🙏 super sulit, we will order again☺️",TIER_A_CONFIDENT,not_complaint,3023
REV-0185742,unsa mana inyong ideliver na foods dili nio mohatag cutterly or spoon and fork??? unsa mana kamayin nlnh ang pagkain,TIER_A_CONFIDENT,complaint,3024
REV-0185767,lami ug sakto ras presyo. thank you kaayo!,TIER_A_CONFIDENT,not_complaint,3025
REV-0185769,"unta ibalik tong chicken caesar salad kay mao to ako favorite na salad, unfortunately wla jd available pila ka days nako sig atang",TIER_A_CONFIDENT,not_complaint,3026
REV-0185770,nagka gamay ang portion sa rice ug sa belly,TIER_A_CONFIDENT,complaint,3027
REV-0185856,Daghan ang rice. For the amount that I’m paying compared sa rice that I got it’s SULIT. I’ll definitely order again! Keep it up! Suggestion lang guro nako kay wala may option for Extra rice haha.,TIER_A_CONFIDENT,not_complaint,3028
REV-0185973,"Dako ug lami ang inasal, worth it kaayo. Pero wala lang gyud gisulod ug styro, igo ra giputos ug foil. gakaon tawn kos paper bag 😩😩",TIER_A_CONFIDENT,complaint,3029
REV-0186040,Wala kaayo naluto ang crust ayy. Not sure ha pero murag na change ang lasa sa ilahang pizza.,TIER_A_CONFIDENT,complaint,3030
REV-0186042,kuwang among order. wala gihatag sa nag-deliver!!!,TIER_A_CONFIDENT,complaint,3031
REV-0186084,"naa koy special instruction na paa or wings,pero wa bisan sa usa inyo gihatag......disappointing.",TIER_A_CONFIDENT,complaint,3032
REV-0186212,lami fresh ang isda maong naka duha me ug order dayun kay ge ganahn jid me labaw nas tinowa lami ug templa jud..salamat tuna republic dri jud me mag order ug dli me maka.luto ug sud.an kay lami.an man,TIER_A_CONFIDENT,not_complaint,3033
REV-0186288,dako kaayu ang serving and lami 🥹🫶,TIER_A_CONFIDENT,not_complaint,3034
REV-0186419,lami kaau ang beef pares nya daghan pa gyud ug serving,TIER_A_CONFIDENT,not_complaint,3035
REV-0186493,What the actual heck?! mali Ang gipadala sa ako!! I order hot and crispy nganong dili cya halang? I was hungry as heck so I finished it but I'm mad about it na mali Ang order 😡,TIER_A_CONFIDENT,complaint,3036
REV-0186507,Ordered a pochero & porkchop to deliver sa OSPA. Wa man lang manawag to inform nga wa nay pochero. Ang gikaon sa 2 ka taw kay ang usa ka pork nga naa nila. Pag inform mo sunod uy aron kapalit ug lain!,TIER_A_CONFIDENT,complaint,3037
REV-0186514,way lami..Wala pa gyud hot sauce pakapin.,TIER_A_CONFIDENT,complaint,3038
REV-0186633,"first time namo mag try , bet unta kay paspas ang delivery pero na sad lang mi Kay dili na init ang takoyaki huhu murag bahaw",TIER_A_CONFIDENT,complaint,3039
REV-0186656,Lami pero kuwang. Ang serving kay murag pang kids lang.,TIER_A_CONFIDENT,complaint,3040
REV-0186825,"ana ko less ice, dli less portion sa coffee daghan ice😒🤨",TIER_A_CONFIDENT,complaint,3041
REV-0186859,"Suki ko here, the best kaayo ang burger. Pero wala na lage ko kita ug Mango Habanero nga burger ninyo?",TIER_A_CONFIDENT,not_complaint,3042
REV-0186890,"Ambot oy. Dili consistent, timing timing ra lami. Murag sinigang na ambot. Kangkong ra'y maapil ug raddish. Depende ata ni sa mood sa ga serve ay. Ma fulfill man dati. Naay time na lami man.",TIER_A_CONFIDENT,complaint,3043
REV-0186902,"gahi gihapon ilang pearls 😭 Nagbutang na gani ko ug note kay gahi sad kaayo to gahapon. Hays,maypa iremove nalang ninyo ang option to add boba sa vietnamese latte,and change it back to espresso shot",TIER_A_CONFIDENT,complaint,3044
REV-0186938,"Lami ang tocilog pero dili sya sa akong gnaexpect na “tocilog”.Overall, lami ang food, careful lang sa breakfast overload kay daghan jud ang rice, no need for extra rice jud.Fave pod nako ang tocilog",TIER_A_CONFIDENT,complaint,3045
REV-0186949,gahi ang rice ninyo. unta kanang lami nga rice inhha i serve sa cx,TIER_A_CONFIDENT,complaint,3046
REV-0186995,"bought here 3 times na, idk what happened but this time the steamed rice tastes so lasaw, and had a slight sour taste, murag napan os na.. the taste before was ok ra man, pero karon lahi na jud",TIER_A_CONFIDENT,complaint,3047
